method,pdb_id,target_name,rmsd,best_mode_rmsd,time_s,score,energy_gap,native_rank,gap_proof,target_class,binding_mode
Smina,1jqd,CRYSTAL STRUCTURE ANALYSIS OF HUMAN HISTAMINE,7.736063003540039,5.092932224273682,78.71814632415771,-8.4,,,,transferase,standard
Smina,2aov,HISTAMINE METHYLTRANSFERASE COMPLEXED WITH THE ANTIFOLATE,3.6117329597473145,3.6117329597473145,9.841233730316162,-8.8,,,,transferase,standard
Smina,2aou,HISTAMINE METHYLTRANSFERASE COMPLEXED WITH THE ANTIMALARIAL,6.575371742248535,5.484792709350586,30.955642700195312,-10.5,,,,transferase,standard
Smina,1pbq,CRYSTAL STRUCTURE OF THE NR1 LIGAND BINDING CORE IN COMPLEX,3.5487160682678223,3.5487160682678223,7.034518241882324,-8.5,,,,transport,standard
Smina,1vfn,PURINE NUCLEOSIDE PHOSPHORYLASE,0.5619794726371765,0.5619794726371765,2.128340244293213,-5.7,,,,transferase,standard
Smina,1b8o,PURINE NUCLEOSIDE PHOSPHORYLASE,2.820309638977051,2.820309638977051,16.424365043640137,-9.3,,,,,
Smina,1p1q,CRYSTAL STRUCTURE OF THE GLUR2 LIGAND BINDING CORE (S1S2J),5.088510513305664,0.15452641248703,7.196524381637573,-8.4,,,,other,standard
Smina,1syh,X-RAY STRUCTURE OF THE GLUR2 LIGAND-BINDING CORE (S1S2J) IN,2.652881145477295,2.6215500831604004,12.134706735610962,-9.5,,,,other,standard
Smina,1ftm,CRYSTAL STRUCTURE OF THE GLUR2 LIGAND BINDING CORE (S1S2J),0.1411063373088836,0.1411063373088836,7.210700750350952,-8.3,,,,other,standard
Smina,1fcx,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,,,90.01754808425903,,,,,other,standard
Smina,1fd0,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,5.759582996368408,5.57555103302002,56.27888131141663,-14.4,,,,other,standard
Smina,1fcz,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,,,90.00966215133667,,,,,other,standard
Smina,1f4e,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,3.699721097946167,2.8633530139923096,14.534489631652832,-7.4,,,,transferase,standard
Smina,1f4f,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,,,90.01262593269348,,,,,transferase,standard
Smina,1f4g,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,,,90.01366543769836,,,,,transferase,standard
Smina,1sqa,SUBSTITUTED 2-NAPHTHAMIDINE INHIBITORS OF UROKINASE,,,90.010018825531,,,,,hydrolase,standard
Smina,2b1v,HUMAN ESTROGEN RECEPTOR ALPHA LIGAND-BINDING DOMAIN IN,3.303362846374512,3.303362846374512,15.10101842880249,-9.8,,,,other,standard
Smina,2fai,HUMAN ESTROGEN RECEPTOR ALPHA LIGAND-BINDING DOMAIN IN,3.273724317550659,3.186054944992065,13.46606469154358,-9.6,,,,other,standard
Smina,2ayr,A SERM DESIGNED FOR THE TREATMENT OF UTERINE LEIOMYOMA WITH,,,90.01272130012512,,,,,transcription,standard
Smina,1ttm,HUMAN CARBONIC ANHYDRASE II COMPLEXED WITH 667-COUMATE,5.58074426651001,4.970706462860107,15.81534743309021,-8.2,,,,lyase,metal_mediated
Smina,1if7,CARBONIC ANHYDRASE II COMPLEXED WITH,4.466991901397705,4.466991901397705,78.4462366104126,-7.0,,,,lyase,metal_mediated
Smina,2bok,FACTOR XA - CATION,6.597723960876465,5.601590156555176,84.4352068901062,-8.5,,,,hydrolase,standard
Smina,1nfy,CRYSTAL STRUCTURE OF HUMAN COAGULATION FACTOR XA COMPLEXED,7.8265061378479,5.5561604499816895,84.9171929359436,-10.3,,,,hydrolase,standard
Smina,1mq6,CRYSTAL STRUCTURE OF 3-CHLORO-N-[4-CHLORO-2-[[(5-CHLORO-2-PY,,,90.015634059906,,,,,hydrolase,standard
Smina,2usn,CRYSTAL STRUCTURE OF THE CATALYTIC DOMAIN OF HUMAN,,,90.00985193252563,,,,,hydrolase,metal_mediated
Smina,2d1o,STROMELYSIN-1 (MMP-3) COMPLEXED TO A HYDROXAMIC ACID,,,90.03262591362,,,,,hydrolase,metal_mediated
Smina,1hfs,CRYSTAL STRUCTURE OF THE CATALYTIC DOMAIN OF HUMAN,,,90.01339602470398,,,,,,
Smina,2flb,DISCOVERY OF A NOVEL HYDROXY PYRAZOLE BASED FACTOR IXA,5.488668441772461,5.488668441772461,40.9990975856781,-9.2,,,,hydrolase,standard
Smina,2b7d,"FACTOR VIIA INHIBITORS: CHEMICAL OPTIMIZATION, PRECLINICAL",,,90.0162672996521,,,,,other,standard
Smina,1j17,FACTOR XA SPECIFIC INHIBITOR IN COMPLEX WITH RAT TRYPSIN,,,90.01023745536804,,,,,hydrolase,standard
Smina,1v2o,TRYPSIN INHIBITOR IN COMPLEX WITH BOVINE TRYPSIN VARIANT,,,90.009530544281,,,,,hydrolase,standard
Smina,1jys,CRYSTAL STRUCTURE OF E. COLI MTA/ADOHCY NUCLEOSIDASE,0.7074057459831238,0.7074057459831238,2.9296278953552246,-5.1,,,,hydrolase,standard
Smina,1nc1,CRYSTAL STRUCTURE OF E. COLI MTA/ADOHCY NUCLEOSIDASE,3.8043832778930655,3.638444185256958,25.60546278953552,-9.1,,,,hydrolase,standard
Smina,1y6q,CYRSTAL STRUCTURE OF MTA/ADOHCY NUCLEOSIDASE COMPLEXED WITH,4.911027908325195,4.218172550201416,31.641438245773315,-9.7,,,,hydrolase,standard
Smina,1bma,BENZYL METHYL AMINIMIDE INHIBITOR COMPLEXED TO PORCINE,,,90.02257776260376,,,,,hydrolase,standard
Smina,1ela,ANALOGOUS INHIBITORS OF ELASTASE DO NOT ALWAYS BIND,,,90.00972628593445,,,,,hydrolase,standard
Smina,1elb,ANALOGOUS INHIBITORS OF ELASTASE DO NOT ALWAYS BIND,,,90.01230764389038,,,,,hydrolase,standard
Smina,1a69,PURINE NUCLEOSIDE PHOSPHORYLASE IN COMPLEX WITH FORMYCIN B,5.561700344085693,3.1970138549804688,14.62216329574585,-9.1,,,,transferase,standard
Smina,1k9s,PURINE NUCLEOSIDE PHOSPHORYLASE FROM E. COLI IN COMPLEX,2.461176633834839,2.461176633834839,19.61795854568481,-10.2,,,,,
Smina,3pce,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",3.002876043319702,2.796516895294189,10.321446895599363,-7.0,,,,oxidoreductase,metal_mediated
Smina,3pch,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",4.460239887237549,2.4376370906829834,9.871825218200684,-6.4,,,,oxidoreductase,metal_mediated
Smina,3pcj,"STRUCTURE OF PROTOCATECHUATE 3,4-DIOXYGENASE COMPLEXED WITH",3.4731245040893555,2.802440404891968,12.115652561187744,-6.5,,,,oxidoreductase,metal_mediated
Smina,2cgr,LOCAL AND TRANSMITTED CONFORMATIONAL CHANGES ON,,,90.01565361022949,,,,,other,standard
Smina,1flr,4-4-20 FAB FRAGMENT,0.6692960262298584,0.6692960262298584,26.987791538238525,-12.3,,,,other,standard
Smina,2gss,HUMAN GLUTATHIONE S-TRANSFERASE P1-1 IN COMPLEX WITH,3.53357195854187,2.945522785186768,23.63576030731201,-6.9,,,,transferase,standard
Smina,3gss,HUMAN GLUTATHIONE S-TRANSFERASE P1-1 IN COMPLEX WITH,6.713324546813965,4.161281585693359,51.26793360710144,-6.4,,,,transferase,multi_residue
Smina,10gs,"HUMAN GLUTATHIONE S-TRANSFERASE P1-1, COMPLEX WITH TER117",,,90.01240801811218,,,,,transferase,standard
Smina,2std,SCYTALONE DEHYDRATASE COMPLEXED WITH TIGHT-BINDING,6.131974697113037,3.1904916763305664,20.801823377609253,-9.8,,,,lyase,standard
Smina,3std,SCYTALONE DEHYDRATASE AND CYANOCINNOLINE INHIBITOR,3.43538761138916,3.43538761138916,53.09394454956055,-12.3,,,,lyase,standard
Smina,2d0k,METHIONINE-FREE MUTANT OF ESCHERICHIA COLI DIHYDROFOLATE,,,90.01132798194885,,,,,oxidoreductase,standard
Smina,1dhi,LONG-RANGE STRUCTURAL EFFECTS IN A SECOND-SITE REVERTANT OF,,,90.01062631607056,,,,,oxidoreductase,standard
Smina,2drc,INVESTIGATION OF THE FUNCTIONAL ROLE OF TRYPTOPHAN-22 IN,,,90.01092529296875,,,,,oxidoreductase,standard
Smina,1df8,S45A MUTANT OF STREPTAVIDIN IN COMPLEX WITH BIOTIN,6.316852569580078,3.266756057739258,18.378730058670044,-7.4,,,,transport,standard
Smina,2f01,EPI-BIOTIN COMPLEX WITH CORE STREPTAVIDIN,6.514402866363525,2.620558500289917,18.67543339729309,-7.9,,,,transport,multi_residue
Smina,2g8r,THE CRYSTAL STRUCTURE OF THE RNASE A-,7.0109734535217285,5.00150203704834,42.64073395729065,-6.2,,,,hydrolase,standard
Smina,1tyr,TRANSTHYRETIN COMPLEX WITH RETINOIC ACID,7.241424083709717,6.228792190551758,42.12785840034485,-5.1,,,,transport,standard
Smina,1e5a,STRUCTURE OF HUMAN TRANSTHYRETIN COMPLEXED WITH,5.177395343780518,2.927306890487671,2.891551733016968,-3.2,,,,transport,standard
Smina,2g5u,HUMAN TRANSTHYRETIN (TTR) COMPLEXED WITH HYDROXYLATED,2.0509581565856934,0.5637342929840088,12.474668502807615,-4.6,,,,other,standard
Smina,1sv3,STRUCTURE OF THE COMPLEX FORMED BETWEEN PHOSPHOLIPASE A2,4.1165313720703125,3.377631902694702,5.162184715270996,-5.9,,,,hydrolase,standard
Smina,1q7a,CRYSTAL STRUCTURE OF THE COMPLEX FORMED BETWEEN RUSSELL'S,5.987395286560059,4.127231121063232,27.38995742797852,-7.5,,,,hydrolase,standard
Smina,2f80,HIV-1 PROTEASE MUTANT D30N COMPLEXED WITH INHIBITOR TMC114,,,90.01317501068115,,,,,hydrolase,standard
Smina,2i0d,CRYSTAL STRUCTURE OF AD-81 COMPLEXED WITH WILD TYPE HIV-1,,,90.01394367218018,,,,,hydrolase,standard
Smina,1d7j,FKBP COMPLEXED WITH 4-HYDROXY-2-BUTANONE,2.004431962966919,1.6219102144241333,2.699218988418579,-3.7,,,,isomerase,standard
DQv2,1hk4,HUMAN SERUM ALBUMIN COMPLEXED WITH THYROXINE,0.1786201000213623,0.1786201000213623,68.50640935031561,-11.735359191894531,1.5974838733673096,1.0,proved,other,standard
DQv2,1gni,HUMAN SERUM ALBUMIN COMPLEXED WITH CIS-9-OCTADECENOIC ACID,0.3303086161613464,0.3303086161613464,41.18311144023846,-10.887539863586426,6.173075675964356,9.0,proved,other,standard
DQv2,1nhu,HEPATITIS C VIRUS RNA POLYMERASE IN COMPLEX WITH,0.2009455859661102,0.2009455859661102,59.16833792620082,-10.898902893066406,5.899140357971191,21.0,proved,transferase,standard
DQv2,2d3z,X-RAY CRYSTAL STRUCTURE OF HEPATITIS C VIRUS RNA-DEPENDENT,0.2848598957061767,0.2848598957061767,51.85926174574297,-13.37613582611084,6.529112815856934,11.0,proved,transferase,standard
DQv2,2d3u,X-RAY CRYSTAL STRUCTURE OF HEPATITIS C VIRUS RNA DEPENDENT,0.4101466834545135,0.4101466834545135,48.20995026407718,-13.820964813232422,6.565800666809082,9.0,proved,transferase,standard
DQv2,1ajp,"PENICILLIN ACYLASE COMPLEXED WITH 2,5-DIHYDROXYPHENYLACETIC",0.2834866642951965,0.2834866642951965,44.79738428104338,-8.196268081665039,3.1236300468444824,8.0,proved,hydrolase,standard
DQv2,1ai5,PENICILLIN ACYLASE COMPLEXED WITH M-NITROPHENYLACETIC ACID,0.32913339138031,0.32913339138031,44.91545440899927,-9.44145393371582,4.527464151382446,7.0,proved,hydrolase,standard
DQv2,1ajq,PENICILLIN ACYLASE COMPLEXED WITH THIOPHENEACETIC ACID,0.2725002467632293,0.2725002467632293,48.28936722937033,-8.647455215454102,4.640847444534302,4.0,proved,hydrolase,standard
DQv2,1gpk,STRUCTURE OF ACETYLCHOLINESTERASE COMPLEX WITH,0.3991294205188751,0.3991294205188751,61.93580357764358,-12.233433723449709,5.514779090881348,6.0,proved,hydrolase,standard
DQv2,1h23,STRUCTURE OF ACETYLCHOLINESTERASE (E.C. 3.1.1.7) COMPLEXED,0.1950334906578064,0.1950334906578064,64.11168380556728,-16.813190460205078,6.4045000076293945,6.0,proved,hydrolase,standard
DQv2,1e66,STRUCTURE OF ACETYLCHOLINESTERASE COMPLEXED WITH,0.290827065706253,0.290827065706253,64.04294148514509,-17.628541946411133,6.129152774810791,4.0,proved,hydrolase,standard
DQv2,2rkm,STRUCTURE OF OPPA COMPLEXED WITH LYS-LYS,0.1085055992007255,0.1085055992007255,49.63415631872249,-13.00676727294922,5.7992682456970215,5.0,proved,transport,multi_residue
DQv2,1u33,IN SITU EXTENSION AS AN APPROACH FOR IDENTIFYING NOVEL,0.2292676270008087,0.2292676270008087,42.515969419391695,-18.10456085205078,9.67575216293335,4.0,proved,hydrolase,standard
DQv2,1xd1,ACARBOSE REARRANGEMENT MECHANISM IMPLIED BY THE KINETIC AND,0.3054945170879364,0.3054945170879364,38.4522289317606,-19.664705276489254,4.086073398590088,2.0,proved,hydrolase,standard
DQv2,1uwt,STRUCTURE OF BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS,0.1290638744831085,0.1290638744831085,46.32526845963821,-12.69489860534668,6.8031206130981445,9.0,proved,hydrolase,standard
DQv2,2ceq,BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS IN COMPLEX,0.1666957437992096,0.1666957437992096,58.65227279389774,-13.555532455444336,6.333541393280029,25.0,proved,hydrolase,standard
DQv2,2cer,BETA-GLYCOSIDASE FROM SULFOLOBUS SOLFATARICUS IN COMPLEX,0.1422784924507141,0.1422784924507141,66.42159529293713,-16.84992218017578,8.413124084472656,5.0,proved,hydrolase,standard
DQv2,2qwb,THE X-RAY STRUCTURE OF A COMPLEX OF SIALIC ACID AND A DRUG,0.3720606863498688,0.3720606863498688,47.63059340225345,-12.570759773254396,8.73457956314087,16.0,proved,hydrolase,standard
DQv2,2qwd,THE X-RAY STRUCTURE OF A COMPLEX OF 4-AMINO-NEU5AC2EN AND A,0.2962600886821747,0.2962600886821747,48.69757410176817,-10.830970764160156,8.0286545753479,17.0,proved,hydrolase,standard
DQv2,2qwe,THE X-RAY STRUCTURE OF A COMPLEX OF 4-GUANIDINO-NEU5AC2EN,0.1566712856292724,0.1566712856292724,45.43279430119856,-13.112497329711914,7.201650857925415,4.0,proved,hydrolase,standard
DQv2,2j77,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,0.1367945373058319,0.1367945373058319,51.30446883405284,-12.053832054138184,7.517584085464477,29.0,proved,hydrolase,standard
DQv2,2j78,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,0.1117704212665557,0.1117704212665557,42.575326659562506,-12.885910034179688,7.309224843978882,5.0,proved,hydrolase,standard
DQv2,2cet,BETA-GLUCOSIDASE FROM THERMOTOGA MARITIMA IN COMPLEX WITH,0.0875362157821655,0.0875362157821655,47.007140133269786,-16.996620178222656,6.4236578941345215,6.0,proved,hydrolase,standard
DQv2,2g94,CRYSTAL STRUCTURE OF BETA-SECRETASE BOUND TO A POTENT AND,0.234868049621582,0.234868049621582,60.67354519336413,-22.820581436157227,3.1695375442504883,2.0,proved,hydrolase,standard
DQv2,1v16,CROSSTALK BETWEEN COFACTOR BINDING AND THE PHOSPHORYLATION,0.2655523121356964,0.2655523121356964,57.20059352051749,-68.98118591308594,37.7812442779541,25.0,proved,oxidoreductase,metal_mediated
DQv2,1olu,ROLES OF HIS291-ALPHA AND HIS146-BETA' IN THE REDUCTIVE,0.4139339625835418,0.4139339625835418,43.79335058948482,-68.05329132080078,37.84827947616577,25.0,proved,oxidoreductase,metal_mediated
DQv2,1ols,ROLES OF HIS291-ALPHA AND HIS146-BETA' IN THE REDUCTIVE,0.0763313993811607,0.0763313993811607,71.45048492433807,-69.51669311523438,42.29285144805908,10.0,proved,oxidoreductase,metal_mediated
DQv2,1n2v,CRYSTAL STRUCTURE OF TGT IN COMPLEX WITH,0.1741279065608978,0.1741279065608978,54.94988280663301,-9.440033912658691,5.63960599899292,16.0,proved,transferase,standard
DQv2,1k4g,CRYSTAL STRUCTURE OF TRNA-GUANINE TRANSGLYCOSYLASE (TGT),0.7840322256088257,0.7840322256088257,47.47565594837579,-11.773755073547363,6.52906608581543,21.0,proved,transferase,standard
DQv2,1s39,CRYSTAL STRUCTURE OF TGT IN COMPLEX WITH,0.1528828293085098,0.1528828293085098,45.98995065744384,-11.239774703979492,3.6287572383880615,9.0,proved,transferase,standard
DQv2,2bak,P38ALPHA MAP KINASE BOUND TO MPAQ,0.3643020689487457,0.3643020689487457,59.824104896604695,-19.42198181152344,7.893365859985352,3.0,proved,transferase,standard
DQv2,2baj,P38ALPHA BOUND TO PYRAZOLOUREA,0.3016025722026825,0.3016025722026825,64.48238122545263,-17.606487274169922,9.660374641418455,4.0,proved,transferase,standard
DQv2,1ndw,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,0.2257508039474487,0.2257508039474487,67.09479552575249,-12.071229934692385,6.614026069641113,4.0,proved,hydrolase,metal_mediated
DQv2,1ndy,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,0.0852986648678779,0.0852986648678779,66.01276430505368,-13.767141342163086,5.685948371887207,4.0,proved,hydrolase,metal_mediated
DQv2,1ndz,CRYSTAL STRUCTURE OF ADENOSINE DEAMINASE COMPLEXED WITH,0.4562320411205292,0.4562320411205292,69.43855587239159,-19.32021141052246,9.181589603424072,5.0,proved,hydrolase,metal_mediated
DQv2,1l2s,X-RAY CRYSTAL STRUCTURE OF AMPC BETA-LACTAMASE FROM E. COLI,0.2410141378641128,0.2410141378641128,63.66639206042419,-11.578968048095703,4.747989892959595,30.0,proved,hydrolase,standard
DQv2,1xgj,AMPC BETA-LACTAMASE IN COMPLEX WITH 3-(4-CARBOXY-2-HYDROXY-,0.3576225936412811,0.3576225936412811,51.117400414617805,-10.693520545959473,5.029218912124634,29.0,proved,hydrolase,standard
DQv2,1q8t,THE CATALYTIC SUBUNIT OF CAMP-DEPENDENT PROTEIN KINASE,0.970736563205719,0.970736563205719,49.5265299971943,-9.38120937347412,4.2796502113342285,9.0,proved,transferase,standard
DQv2,1ydt,"STRUCTURE OF CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC",0.3143877983093261,0.3143877983093261,55.81535269214237,-15.606771469116213,2.996635913848877,2.0,proved,transferase,standard
DQv2,1re8,CRYSTAL STRUCTURE OF CAMP-DEPENDENT PROTEIN KINASE,0.3081405162811279,0.3081405162811279,64.4297259955938,-19.669649124145508,11.346038341522217,4.0,proved,transferase,standard
DQv2,1m2q,"CRYSTAL STRUCTURE OF 1,8-DI-HYDROXY-4-NITRO-XANTEN-9-ONE/CK2",0.3043228387832641,0.3043228387832641,57.20345621598244,-13.71530532836914,4.749349594116211,14.0,proved,transferase,standard
DQv2,1om1,CRYSTAL STRUCTURE OF MAIZE CK2 ALPHA IN COMPLEX WITH IQA,0.449386715888977,0.449386715888977,61.47232566065031,-13.804776191711426,8.314173221588135,11.0,proved,transferase,standard
DQv2,1zoe,CRYSTAL STRUCTURE OF PROTEIN KINASE CK2 IN COMPLEX WITH,0.1647946983575821,0.1647946983575821,62.29021458869192,-11.045781135559082,5.332332134246826,4.0,proved,transferase,standard
DQv2,2azr,CRYSTAL STRUCTURE OF PTP1B WITH BICYCLIC THIOPHENE INHIBITOR,0.2121285200119018,0.2121285200119018,53.03923812354242,-12.565433502197266,6.651235580444336,4.0,proved,hydrolase,standard
DQv2,1g7f,HUMAN PTP1B CATALYTIC DOMAIN COMPLEXED WITH PNU177496,0.2736097574234009,0.2736097574234009,58.4873437657352,-14.408252716064451,3.810553550720215,3.0,proved,hydrolase,standard
DQv2,1nny,"POTENT, SELECTIVE PROTEIN TYROSINE PHOSPHATASE 1B INHIBITOR",0.2131440192461013,0.2131440192461013,60.67236045425852,-21.87084007263184,10.03414011001587,5.0,proved,hydrolase,standard
DQv2,5er1,A RATIONAL APPROACH TO THE DESIGN OF ANTIHYPERTENSIVES.,0.2272072285413742,0.2272072285413742,57.16447159966901,-14.408618927001951,0.4562783241271972,1.0,proved,hydrolase,standard
DQv2,4tln,BINDING OF HYDROXAMIC ACID INHIBITORS TO CRYSTALLINE,0.2684638500213623,0.2684638500213623,54.16553353579548,-61.45307922363281,85.2248764038086,36.0,proved,hydrolase,metal_mediated
DQv2,1tmn,BINDING OF N-CARBOXYMETHYL DIPEPTIDE INHIBITORS TO,0.5669232606887817,0.5669232606887817,57.31395773638724,-63.27678680419922,67.44758415222168,29.0,proved,hydrolase,metal_mediated
DQv2,4tmn,SLOW-AND FAST-BINDING INHIBITORS OF THERMOLYSIN DISPLAY,0.419310063123703,0.419310063123703,57.69930728241252,-70.27387237548828,35.44672966003418,13.0,proved,hydrolase,metal_mediated
DQv2,1fh7,CRYSTAL STRUCTURE OF THE XYLANASE CEX WITH,0.1474525779485702,0.1474525779485702,58.198031243541664,-13.839872360229492,3.651567935943604,5.0,proved,hydrolase,multi_residue
DQv2,1fh9,CRYSTAL STRUCTURE OF THE XYLANASE CEX WITH,0.1969771236181259,0.1969771236181259,71.01028532187138,-15.148540496826172,8.828063011169434,11.0,proved,hydrolase,multi_residue
DQv2,1fh8,CRYSTAL STRUCTURE OF THE XYLANASE CEX WITH,0.1097296774387359,0.1097296774387359,57.029543846091656,-12.245676040649414,1.351656436920166,5.0,proved,hydrolase,multi_residue
DQv2,2ctc,THE HIGH RESOLUTION CRYSTAL STRUCTURE OF THE COMPLEX,3.3787407875061035,3.3787407875061035,58.659924363917526,-21.665637969970703,6.483893990516663,14.0,proved,hydrolase,metal_mediated
DQv2,8cpa,COMPARISON OF THE STRUCTURES OF THREE CARBOXYPEPTIDASE,0.321212500333786,0.321212500333786,55.8374543770351,-42.55902862548828,68.25289726257324,6.0,proved,hydrolase,metal_mediated
DQv2,7cpa,COMPARISON OF THE STRUCTURES OF THREE CARBOXYPEPTIDASE,0.4090295732021332,0.4090295732021332,52.37800015771609,-47.03770446777344,23.12719488143921,12.0,proved,hydrolase,metal_mediated
DQv2,1e1v,HUMAN CYCLIN DEPENDENT KINASE 2 COMPLEXED WITH THE,1.0748697519302368,1.0748697519302368,59.18151761067111,-9.92876148223877,6.400115489959717,7.0,proved,transferase,standard
DQv2,1b39,HUMAN CYCLIN-DEPENDENT KINASE 2 PHOSPHORYLATED ON THR 160,0.4357450008392334,0.4357450008392334,63.596700797634185,-58.530670166015625,51.86195182800293,8.0,proved,transferase,metal_mediated
DQv2,1pxo,HUMAN CYCLIN DEPENDENT KINASE 2 COMPLEXED WITH THE,0.1983174085617065,0.1983174085617065,53.41035793472293,-7.6611127853393555,2.579730033874512,19.0,proved,transferase,standard
DQv2,1vzq,COMPLEX OF THROMBIN WITH DESIGNED INHIBITOR 7165,0.2998351454734802,0.2998351454734802,61.0438461268277,-18.1829776763916,9.731812477111816,2.0,proved,hydrolase,standard
DQv2,1sl3,CRYSTAL STRUCTUE OF THROMBIN IN COMPLEX WITH A POTENT P1,0.2105497568845749,0.2105497568845749,68.22291395210232,-20.41341781616211,4.439583778381348,2.0,proved,hydrolase,standard
DQv2,2brb,STRUCTURE-BASED DESIGN OF NOVEL CHK1 INHIBITORS: INSIGHTS,0.4370453953742981,0.4370453953742981,57.83941176474946,-12.58906364440918,5.481180191040039,6.0,proved,transferase,standard
DQv2,2brm,STRUCTURE-BASED DESIGN OF NOVEL CHK1 INHIBITORS: INSIGHTS,0.5805869698524475,0.5805869698524475,57.443387207011256,-11.9429292678833,4.86177921295166,12.0,proved,transferase,standard
DQv2,1nvq,THE COMPLEX STRUCTURE OF CHECKPOINT KINASE CHK1/UCN-01,0.4499728679656982,0.4499728679656982,51.95247963753809,-18.851757049560547,10.31613540649414,11.0,proved,transferase,standard
DQv2,1jqd,CRYSTAL STRUCTURE ANALYSIS OF HUMAN HISTAMINE,0.2871429026126861,0.2871429026126861,56.88821890478084,-13.27445125579834,8.035707473754883,8.0,proved,transferase,standard
DQv2,2aov,HISTAMINE METHYLTRANSFERASE COMPLEXED WITH THE ANTIFOLATE,0.3099275529384613,0.3099275529384613,68.80385106148606,-9.838321685791016,4.78167724609375,5.0,proved,transferase,standard
DQv2,2aou,HISTAMINE METHYLTRANSFERASE COMPLEXED WITH THE ANTIMALARIAL,0.2049455791711807,0.2049455791711807,69.61981645166998,-14.171500205993652,6.819516658782959,4.0,proved,transferase,standard
DQv2,1pbq,CRYSTAL STRUCTURE OF THE NR1 LIGAND BINDING CORE IN COMPLEX,0.1484551131725311,0.1484551131725311,65.29522398784229,-12.487643241882324,5.857656002044678,5.0,proved,transport,standard
DQv2,1vfn,PURINE NUCLEOSIDE PHOSPHORYLASE,0.502251386642456,0.502251386642456,70.12924776645013,-7.476003646850586,4.331209182739258,25.0,proved,transferase,standard
DQv2,1p1q,CRYSTAL STRUCTURE OF THE GLUR2 LIGAND BINDING CORE (S1S2J),0.1911688148975372,0.1911688148975372,70.96989392384239,-12.428221702575684,5.625301837921143,3.0,proved,other,standard
DQv2,1syh,X-RAY STRUCTURE OF THE GLUR2 LIGAND-BINDING CORE (S1S2J) IN,0.0207861848175525,0.0207861848175525,69.64488546240591,-16.202991485595703,10.16285228729248,2.0,proved,other,standard
DQv2,1ftm,CRYSTAL STRUCTURE OF THE GLUR2 LIGAND BINDING CORE (S1S2J),0.1110051423311233,0.1110051423311233,70.21406852554719,-12.573270797729492,4.862888813018799,3.0,proved,other,standard
DQv2,1fcx,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,1.1806459426879885,1.1806459426879885,52.98807373212821,-5.865977764129639,3.5889209508895874,25.0,proved,other,standard
DQv2,1fd0,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,0.2575730979442596,0.2575730979442596,71.3024717243743,-18.278608322143555,9.380809783935549,6.0,proved,other,standard
DQv2,1fcz,ISOTYPE SELECTIVITY OF THE HUMAN RETINOIC ACID NUCLEAR,1.219587802886963,1.219587802886963,49.065294775437,-6.33369255065918,3.893545866012573,22.0,proved,other,standard
DQv2,1f4e,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,0.2989470660686493,0.2989470660686493,56.14888358398912,-8.843109130859375,3.8505940437316895,12.0,proved,transferase,standard
DQv2,1f4f,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,0.2028069049119949,0.2028069049119949,71.00416298227265,-10.736010551452637,4.17567253112793,8.0,proved,transferase,standard
DQv2,1f4g,CRYSTAL STRUCTURE OF E. COLI THYMIDYLATE SYNTHASE COMPLEXED,0.2526076734066009,0.2526076734066009,66.3470046651255,-14.197837829589844,8.184464454650879,5.0,proved,transferase,standard
DQv2,1sqa,SUBSTITUTED 2-NAPHTHAMIDINE INHIBITORS OF UROKINASE,0.0655773133039474,0.0655773133039474,81.4816394186355,-14.64517307281494,7.379866600036621,3.0,proved,hydrolase,standard
DQv2,2b1v,HUMAN ESTROGEN RECEPTOR ALPHA LIGAND-BINDING DOMAIN IN,0.9262993931770324,0.9262993931770324,44.498838336166045,-11.3384428024292,5.543582916259766,4.0,proved,other,standard
DQv2,2fai,HUMAN ESTROGEN RECEPTOR ALPHA LIGAND-BINDING DOMAIN IN,0.999282956123352,0.999282956123352,64.24112309782595,-11.636042594909668,5.970765829086304,3.0,proved,other,standard
